,business_id,name,state,address,review_count,average_rating
752,sS5EmR4ZG_6YG87dNp8yxw,PT's,NV,"61 W Horizon Ridge Pkwy, Henderson, NV 89012",21,3.31
753,M75Mj9JwbL_2dDsyXQiUSw,Cave Creek Tap Haus,AZ,"6900 E Cave Creek Rd, Cave Creek, AZ 85331",62,2.52
754,FCcFT610nQBVcRdY-devQA,Vintage 95,AZ,"95 W Boston, Chandler, AZ 85225",150,4.14
755,wNsmt1hF1uv3YvbwXZMAoQ,O.H.S.O. Eatery + nanoBrewery,AZ,"4900 E Indian School Rd, Phoenix, AZ 85018",463,3.96
756,B3X4Cbty1G_m9abGL47sQw,I Love Burgers,NV,"6569 S Las Vegas Blvd, Ste 176, Southeast, Las Vegas, NV 89119",188,2.82
757,qyqOfpsAC5ooVROm7fB0jQ,Old Town Whiskey,AZ,"4000 N Drinkwater Blvd, Scottsdale, AZ 85251",40,4.08
758,mggmWBv-RHAL6iCdwRGP5Q,Soul Cafe,AZ,"7615 E Pinnacle Peak Rd, Scottsdale, AZ 85255",84,3.75
759,Emdq2gs-xyTWTPbCbAk79w,Lynyrd Skynyrd BBQ and Beer,NV,"3850 Las Vegas Blvd S, Eastside, Las Vegas, NV 89109",37,3.03
760,lQSMn_SAIy5aBEKkqRtVYw,Baja Loco Mesquite Grill & Cantina,AZ,"3222 E Indian School Rd, Phoenix, AZ 85018",17,4.29
761,0CeEgarUoVP2Nq9s1Mn0Aw,Mad Dog Saloon,AZ,"1860 S Stapley Dr, Mesa, AZ 85204",54,2.85
762,zK3rCrFE_cgXCr9mDHBdXw,Urban Heat,AZ,"1749 W Main St, Mesa, AZ 85201",3,3.33
763,xZoyDn7ekD4ue_liS_nqMA,Stan Fulton Bistro,NV,"801 E Flamingo Rd, The Strip, Las Vegas, NV 89109",4,4.33
764,EcUM3ONkY1RUCB1R1_4FrA,Daily Kitchen and Wellness Bar,NV,"3645 S Town Center Dr, Ste 102, South Summerlin, Las Vegas, NV 89135",74,3.32
765,_jbeTDw6XSuvLaR1V_z8jw,Copper Plate An American Grill,AZ,"6033 S Sossaman Rd, Mesa, AZ 85212",5,4.33
766,IaYdq2m9E8xB928p0mR8UQ,Firehouse Bar & Grill,AZ,"Gold Canyon, AZ 85118",6,3.4
767,_TiX1DgK-5KGPp1Wwez95w,Marley's Restaurant & Bar,AZ,"15226 W Bell Rd, Surprise, AZ 85374",47,3.62
768,3wLLf8wRqD1ZQowi9aZSoA,Grassroots Kitchen & Tap,AZ,"8120 N Hayden Rd, Ste E-100, Scottsdale, AZ 85258",183,4.18
769,bd7NnJE9b6dmmVVrD6hZuw,Tower Suite Cafe,NV,"3131 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",9,4.56
770,5o5MLNPmAeakGgdqeGyMvw,Cask 63,AZ,"8877 N Scottsdale Rd, Ste 402, Scottsdale, AZ 85258",79,4.08
771,l6C_jcDmKP6rfeNqHHrTAg,Phoenix Buffet,AZ,"2135 E Camelback Rd, Phoenix, AZ 85016",3,2.0
772,xY5BFKQFo5iLDhXxihkduQ,Pollo Sabroso,AZ,"1602 E Jefferson St, Phoenix, AZ 85034",3,5.0
773,vlxMPuG6LYJ-c0yjd6AW3A,The Little Woody,AZ,"4228 E Indian School Rd, Phoenix, AZ 85018",95,4.18
774,CEswyP-9SsXRNLR9fFGKKw,Twin Peaks,AZ,"8787 E Frank Lloyd Wright, Scottsdale, AZ 85260",150,3.11
775,b1rF_Y3xbdPwP_z9NHFMjQ,Zulu Caffe,AZ,"15000 N Airport Dr, Ste 100, Scottsdale, AZ 85260",59,4.02
776,EHIZFzQQ_mjzwyjcaToPtQ,Tom's Thumb Fresh Market,AZ,"9393 E Bell Rd, Scottsdale, AZ 85260",230,4.24
777,ZjYXllI9WmQnPnsqFdDX5Q,Track Lounge,NV,"5757 Wayne Newton Blvd, Southeast, Las Vegas, NV 89119",3,3.0
778,KT_r7qwU8sSfcR31zETGkg,Smashburger,AZ,"9918 W Happy Valley Rd, Suite 1030, Peoria, AZ 85383",34,3.6
779,fWPg3tjv0hZ_yKR670UtSQ,Sports Grill 101,AZ,"8763 E Bell Rd, Scottsdale, AZ 85260",11,3.42
780,1uU4oO_oKV50X52w2fTTNg,Devil Hotz,AZ,"7620 E Mckellips Rd, Ste 14, Scottsdale, AZ 85257",8,2.0
781,YTOU3COVuBdABXb3Wci_IA,The Scottsdale Salad Co.,AZ,"15040 N Northsight Blvd, Scottsdale, AZ 85260",18,3.12
782,shpgZ07M-IBDwjz2cpjWiA,Calistro California Bistro,AZ,"6107 N Scottsdale Rd, Ste 110, Scottsdale, AZ 85250",43,4.17
783,3wtRs_Ou0wingfANRnHBIA,Courtyard Grill & Buffet,NV,"301 Fremont St, Downtown, Las Vegas, NV 89101",4,2.5
784,_9TMkGfbOyniL-5P3Sx0nw,Fritzs Footlong Bar & Grill,AZ,"1734 E Main St, Ste 5, Mesa, AZ 85203",6,3.33
785,qKBdXH1kZNU-c9BHQaTUag,Dottie's True Blue Cafe,AZ,"4151 N Marshall Way, Scottsdale, AZ 85251",56,3.6
786,a12JKFiqBVyaUfTWNaAzQQ,Atl Wings,AZ,"70 W Warner Rd, Ste 100, Chandler, AZ 85225",128,4.34
787,5niUestkeI0tBcBAv4SyKw,Pita Jungle,AZ,"4921 E Ray Rd, Ste B2, Phoenix, AZ 85044",116,4.03
788,CzU3wL2370fds07b4uQlTA,Waltz & Weiser,AZ,"6902 E Greenway Pkwy, Scottsdale, AZ 85254",4,4.0
789,satUls0f8KqfXkKsdMfaWw,Cowgirls Bar & Grill,AZ,"1733 N Dysart Rd, Avondale, AZ 85392",9,1.44
790,JqEuOIuAlx_aRuWedSr9dg,Flight Lounge + Bistro,AZ,"4252 N Drinkwater Blvd, Scottsdale, AZ 85251",7,3.0
791,Dm5K0Zvw8mqrps-jFjgIaw,Palette,AZ,"1625 N Central Ave, Phoenix, AZ 85004",21,4.17
792,hMor1nxrfYKDW-AtQYytgw,Putters,NV,"8945 Las Vegas Blvd S, Southeast, Las Vegas, NV 89123",4,3.25
793,MLAnvEcvDfOWELHUN_0xEw,Nimbus American Bistro N' Brewery,AZ,"7001 N Scottsdale Rd, Ste 147, Scottsdale, AZ 85253",86,3.28
794,uU7lkNVC-XddrIPol6wbSA,Flavor Flav's House of Flavor,NV,"3333 S Maryland Pkwy, Eastside, Las Vegas, NV 89169",57,2.57
795,YJwtYZ17Dm11H0y9VoudHA,Lobster Chowder Company,NV,"3500 S Las Vegas Blvd, The Strip, Las Vegas, NV 89109",23,2.8
796,AYS-3osDnQd1M304TlGOaQ,Urban Grill,NV,"9510 S Eastern Ave, Southeast, Las Vegas, NV 89123",48,2.38
797,DvramQmJGDa9M1NgYrQiLg,Sunshine's Motor City Cafe,AZ,"7425 S Harl Ave, Ste 2, Tempe, AZ 85283",6,4.33
798,8Fx-K9dIZz_buBZcEvkeRw,Social Tap,AZ,"7318 E Stetson Dr, Scottsdale, AZ 85251",28,3.12
799,Sq8wUe-kWZLkoM9vphwXpA,La Casa Grill,AZ,"835 N Gilbert Rd, Ste 107, Gilbert, AZ 85234",6,3.8
800,rVrpTOznd_NjplDvSK8OfQ,RePete's,NV,"2460 W Warm Springs Rd, Southeast, Las Vegas, NV 89119",89,4.19
801,Vn438iBACx-giGy4E4SuFQ,Goto Pares Atbp,NV,"1428 E Charleston Ave, Downtown, Las Vegas, NV 89104",4,5.0
802,h9lt3CQuMzz-klZdIXIIHA,DT's Filipino Food & Karaoke,NV,"7320 S Rainbow Blvd, Southwest, Las Vegas, NV 89118",100,2.54
803,EXtCgZoxHNjXrqPCFOgQmQ,D'lish,AZ,"1135 E Apache Blvd, Tempe, AZ 85281",87,4.01
804,xOlzK02DWzETeZ8HbiEB0A,Praying Monk,AZ,"7217 E 1st St, Scottsdale, AZ 85251",97,3.7
805,yiA41pT7DYa4-aX9i0E_Xg,Vasilis' Take Five: Vittles & Vices,WI,"901 Williamson St, Williamson - Marquette, Madison, WI 53703",22,3.09
806,teuMyRZIPurYkSLMCEzLyw,Graze Desert Grille,AZ,"7677 E  Princess Blvd, Scottsdale, AZ 85255",11,3.73
807,zuso11YrG2rewOtSFr4aCw,Blu Burger Grille,AZ,"23233 N Pima Rd, Scottsdale, AZ 85255",9,3.25
808,Ou5Moz82ivJ6-UUsNuy1Wg,Great American Grill,AZ,"10 E Thomas Rd, Phoenix, AZ 85012",3,3.0
809,iJoOddOUDpJISnQxzcDw9Q,JD's,WI,"317 N Bassett St, Capitol, Madison, WI 53703",4,2.67
810,XGUrSgfo-ZN9Ib1pIPU-SQ,Uptown Alley,AZ,"13525 N  Litchfield Rd, Surprise, AZ 85379",70,3.5
811,izOXb8-BZVULS2G_rSNaTA,The 052,NV,"11261 S Eastern Ave, Anthem, Henderson, NV 89052",6,3.4
812,nGRwQoNA5CT520hZmDuCDQ,Green Valley Ranch Grand Cafe,NV,"2485 Village View Dr, Anthem, Henderson, NV 89052",38,2.53
813,5-pCgZuFz1ru54RHAfSvsw,Wildburger,NV,"2800 S Rancho Dr, Las Vegas, NV 89102",13,3.67
814,v7OwbHgNgy_VQ9eP5FjvUA,Rehab Burger Therapy,AZ,"7210 E 2nd St, Scottsdale, AZ 85251",481,4.34
815,kr3EFhoSwbJPrL_e_RD39g,Blue Hound Kitchen & Cocktails,AZ,"2 E Jefferson St, Phoenix, AZ 85004",206,3.57
816,S8pptjMpmKGKrJ8yAmq-Zg,Kelly's At Southbridge,AZ,"7117 E 6th Ave, Scottsdale, AZ 85251",112,3.75
817,eG3Kxpv-JOLib9o5W9Aiyw,A Pig In a Fur Coat,WI,"940 Williamson St, Williamson - Marquette, Madison, WI 53703",125,4.5
818,XRdwAqzuG_SwVFFlOzLmEQ,Red Embers Bar & Grill,AZ,"Uptown Alley, 13525 N Litchfield Rd, Surprise, AZ 85379",14,2.58
819,zPHXmaVhEr4FzfB8r-EcjQ,Detours Tavern,AZ,"2922 N Hayden Rd, Scottsdale, AZ 85251",28,3.48
820,CMaJOgyFrX6gVsJGm1bttw,Cafe Zupas,AZ,"21001 N Tatum Blvd, Ste 34-110, Phoenix, AZ 85050",61,3.37
821,c5vw2szmGbzP76qiw5WsxA,Harvey American Public House,AZ,"1524 E Williams Field Rd, Ste 101, Gilbert, AZ 85295",125,3.43
822,MEKk3J63dU3GBDg9SHuq7A,Lustre Bar,AZ,"2 E Jefferson St, Phoenix, AZ 85004",87,3.84
823,XPTBPFBwjvF7rJfUa-wG5g,Angela's Kitchen,AZ,"19900 N Remington Dr, Surprise, AZ 85374",21,3.85
824,UIjO8lq1Lh0H2l9VfIfifQ,Forequarter,WI,"708 E Johnson, Tenney - Lapham, Madison, WI 53703",102,4.47
825,GU3GGuECUTbHG8NPHXG9mQ,Searsucker,AZ,"6900 E Camelback Rd, Scottsdale, AZ 85251",155,3.6
826,Bmyd-S_ufTU8MbF4Ry2sbA,Bogda,ON,"645 Laurelwood Drive, Waterloo, ON N2V 2S9",3,3.67
827,8N__d1JABpJW6VnJoxKpcw,Before Sunset,NV,"Costa Di Lago, Henderson, NV 89011",3,3.33
828,qZdEeHIYTMCzeQ0kg1iAxQ,We Ko PA Grille,AZ,"18200 E Toh Vee Cir, Fort Mcdowell, AZ 85264",3,3.5
829,ALqygKZXxuVWGM23pFAiPQ,Dairy Queen,AZ,"4809 N 75th Ave, Phoenix, AZ 85303",4,2.0
830,aZe9f7korrhFTNMPxVbMXA,Vaquero's Carne Asada,AZ,"3414 N 24th St, Phoenix, AZ 85016",5,3.25
831,FDXk2MDLPf72uEDT6Bq1Mw,Twin Peaks,NV,"3717 Las Vegas Blvd., Ste 285, The Strip, Las Vegas, NV 89109",117,3.25
832,99d6qbFGTRR5oEIy5m-NCQ,Carl's Jr,AZ,"21064 E Ocotillo Rd, Queen Creek, AZ 85142",5,3.6
833,a1RJtImq30iLs4oxM--QKA,The Free House Pub,WI,"1902 Parmenter St, Middleton, WI 53562",43,3.56
834,57vXy5NIdmAFk1hhmsBLcg,Fat Bar,NV,"3763 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",7,2.83
835,hnKSsx218Bh9qxvRppdxjA,Bistro95Ten & Lounge,NV,"9510 S Eastern Ave, Southeast, Las Vegas, NV 89123",7,3.71
836,6sdQia-wdURZexBcw1rbzQ,Sevens' bistro,AZ,"7707 E Mcdowell Rd, Scottsdale, AZ 85257",57,3.38
837,wQxIw6IoFCV6wg3l3dJugQ,Fat Willy's Clubhouse Pub & Grill,AZ,"650 N Hawes Rd, Mesa, AZ 85207",6,3.33
838,OSsueRKTxM0MEbgIRsUebA,Taps Signature Cuisine & Bar,AZ,"9780 W Northern Ave, Ste 1110, Peoria, AZ 85345",38,3.2
839,RzVwAdOxT9JQkeoeBMYPoQ,Sierra Gold,NV,"2400 N Buffalo Dr, Suite #125, Summerlin, Las Vegas, NV 89128",30,3.75
840,9RjV5ZT6Np-VsK96_K1KlQ,95 Ten,NV,"Las Vegas, NV 89101",4,3.25
841,SB3boX2xy2EQxGF4Nm_R0A,Nellis AFB Commissary,NV,"4200 Mountain Home St, NELLIS AFB, NV 89115",17,4.31
842,eO-o7FRjNEzcSEG8pakkzA,Fate Brewing Company,AZ,"7337 E Shea Blvd, Ste 105, Scottsdale, AZ 85253",154,4.22
843,XeFqy8LRjReBDzeX_pAUjw,Fracos & Froccs,NV,"6593 Las Vegas Blvd S, Unit B155, Southeast, Las Vegas, NV 89119",11,3.7
844,9XOzi2IIibwtnGOvtdDpjA,Presto Cafe,NV,"4950 S Rainbow Blvd, Ste 130, Spring Valley, Las Vegas, NV 89118",164,4.53
845,zj0BkAi54BGU_AK6AyvJDQ,Rusconi's American Kitchen,AZ,"10637 N Tatum Blvd, Phoenix, AZ 85028",172,4.56
846,oMEwxzRcfSuO1jekYNljSw,Market Street Kitchen,AZ,"20825 N Pima Rd, Scottsdale, AZ 85255",68,3.18
847,qbEJeRvytnBo5BGG1R5kGg,Daily Dose Midtown,AZ,"1928 E Highland Ave, Ste F-107, Phoenix, AZ 85016",129,3.64
848,ZP6qFq7LUh6Tr7WHPoOW6g,eat.,NV,"707 Carson Ave, Downtown, Las Vegas, NV 89101",650,4.09
849,9VUTqEup282t7RrWYnoOcQ,Dennys,NV,"8000 West Sahara Ave, Ste 110, Westside, Las Vegas, NV 89117",4,1.5
850,l0QcbMRUqVkX2sUXS-LYhQ,"Nick's Diner II, LLC",AZ,"14010 N Litchfield Rd, Surprise, AZ 85379",39,3.7
851,cwAd2nytPLKmABtLXsgpIw,Culinary Dropout,NV,"Hard Rock Hotel & Casino, 4455 Paradise Rd, Eastside, Las Vegas, NV 89169",287,3.84
852,41j3GB7M-Lwq284Pfb9zgw,Angels Trumpet Ale House,AZ,"810 N 2nd St, Phoenix, AZ 85004",349,3.93
853,Q5ZD7ZAs96NAVblFDV476g,TQLA,AZ,"1840 S Val Vista Dr, Mesa, AZ 85204",105,3.81
854,SsL60j4ut59-v-gjmM5PKQ,The Grind,AZ,"20511 N Hayden Rd, Scottsdale, AZ 85255",56,2.55
855,po98_MmbuoJHKgDZTn9AkQ,Cowboy Lookout Grill,AZ,"1606 E Bell Rd, Paradise Valley, AZ 85022",14,3.25
856,eXaVJc5GMIjYEUjbrc13FA,The House Brasserie,AZ,"6936 E Main St, Scottsdale, AZ 85251",172,4.24
857,E0qnH8iICrj6C4ERcT4cJw,Firehouse Tempe,AZ,"4 E University Dr, Tempe, AZ 85281",43,3.1
858,9nHc0Sy6YljNGJVvpDo4TA,Windy City Dogs,AZ,"10100 N El Mirage Rd, El Mirage, AZ 85335",5,4.2
859,setfRzkAcOPxKH5TZLTqJQ,Olive & Ivy,AZ,"3400 E Sky Harbor Blvd, Ste 3300, Phoenix, AZ 85034",38,3.7
860,SGGZ6l345YTww09IHxtoew,Ezekiel's Restaurant,AZ,"4825 E Warner Rd, Phoenix, AZ 85044",75,4.06
861,PG0itWTUdxdy39P9CTgAzg,TC's Pub and Grub,AZ,"7205 S Power Rd, Queen Creek, AZ 85297",33,3.84
862,83da7v9gQsWJegTW52qnuw,Gypsy Bar,AZ,"50 W Jefferson St, Phoenix, AZ 85003",49,3.37
863,5yDWNMFglisReWoTykOTRg,Gates & Brovi,WI,"3502 Monroe St, Dudgeon-Monroe, Madison, WI 53711",66,3.54
864,6GnJUbiq73xm24F7SixI9g,Honeycutt Coffee,AZ,"109 W Honeycutt Rd, Maricopa, AZ 85138",20,4.82
865,86fq6mtHmd6VL8GROG4vSQ,Tavern Americana,AZ,"20469 N Hayden Rd, Scottsdale, AZ 85255",44,3.93
866,nXOPTOqe8UN5UQPeaFVY4Q,Cafe Vetro,NV,"2600 W Harmon Ave, The Strip, Las Vegas, NV 89109",13,3.31
867,LsNAb1Q2tsb3TlkKOC_NRw,Meat And Three,NV,"10890 S Eastern Ave, Ste 108, Anthem, Henderson, NV 89052",62,4.19
868,ytKoF3d0XQGt5Va8ru0GMQ,Cactus Moon,AZ,"1269 N Promenade Pkwy, Ste 121, Casa Grande, AZ 85194",15,2.29
869,G889tD7nYKehDXYXGYJehw,Sip N Slider,NV,"716 Center St, Ste 130, Henderson, NV 89015",4,4.25
870,eD2np2oaT6GOoa4H2FUiaQ,Grill 55,NV,"Renaissance Las Vegas, 3400 Paradise Rd, Eastside, Las Vegas, NV 89109",16,3.53
871,c9wKRLG8MmJVdFIx9qtgfA,Meatball Spot,NV,"6605 Las Vegas Blvd, Ste 145, Southeast, Las Vegas, NV 89119",191,2.6
872,25fxw_jOqZtJwl18cCarIA,Honey Salt,NV,"1031 S Rampart Blvd, Westside, Las Vegas, NV 89145",496,3.94
873,I4vC08JXAFjXszUZAszh2Q,Native Grill & Wings,AZ,"7322 W Bell Rd, Glendale, AZ 85308",37,2.74
874,QyUUk1q6X6zmblgoFViVNA,S2pizzabar,WI,"558 State St, Capitol, Madison, WI 53703",15,3.92
875,HrSowDDXw71VD_d-4g7I5g,The Yard,AZ,"5632 N 7th St, Phoenix, AZ 85014",263,3.25
876,LHDdVzvX1q_LWfIwTU8fHg,347 Grill,AZ,"16000 Maricopa Rd, Maricopa, AZ 85138",23,3.5
877,cQv5KzMRFcLULmVnVZnG2g,Marie Callendars,NV,"600 E Sahara Ave, Downtown, Las Vegas, NV 89104",7,3.57
878,rluuxDPHiP9Z4qtNO66eTw,Daily Bistro,AZ,"5053 N 44th St, Phoenix, AZ 85018",25,3.45
879,HV-0vQADkXSKqFCz9HH7vQ,Luxe Lounge,AZ,"UltraStar Multi-tainment Center at Ak-Chin Circle, 16000 Maricopa Rd, Maricopa, AZ 85139",8,3.29
880,VL6ORdoe2aDo6Ys9w_Kdxw,The Patio At Las Sendas Golf Club,AZ,"7555 E Eagle Crest Dr, Mesa, AZ 85207",4,2.67
881,5npcHq7cvdJlgQen_1n80Q,Ling and Louie's Kitchen,AZ,"2502 E Camelback Rd, Phoenix, AZ 85016",47,2.96
882,swuZvAsztWfd1W4aZIwG1A,UltraStar Multi-tainment Center at Ak-Chin Circle,AZ,"16000 Maricopa Rd, Maricopa, AZ 85139",31,3.97
883,cuLVubarNFQ7VjpT5k7DEQ,D'Lish Cafe,AZ,"503 W Thomas Rd, Phoenix, AZ 85013",35,4.19
884,m7FpRPI-vvVzFVi2CfHFzg,PT's,NV,"1089 E Tropicana Ave, University, Las Vegas, NV 89119",3,4.5
885,O7YoGLwEzuk-P9KhL1TO7A,PT's,NV,"2430 Pebble Rd, Henderson, NV 89074",3,3.0
886,1cCF9wHMJIaaQmj7wqRqMg,The Nile Cafe,AZ,"7051 E McDowell Rd, Scottsdale, AZ 85257",5,2.8
887,mqLIvIVWmV00VWo3L5pj3Q,Cowboy Ciao,AZ,"3800 E Sky Harbor Blvd, Ste 4348, Phoenix, AZ 85034",86,4.07
888,VbiAfJRchFaMYdqylVJB4A,Pick Up Stix,NV,"Excalibur Castle Walk Food Court, 3850 S Las Vegas Blvd, The Strip, Las Vegas, NV 89109",11,1.73
889,XYJsNiECY0Z-fV6rejvprQ,She by Morton's,NV,"3720 S Las Vegas Blvd, The Strip, Las Vegas, NV 89158",81,3.55
890,G149aO4XXAKBsUcksvuI7g,Original ChopShop Co.,AZ,"7158 E 5th Ave, Scottsdale, AZ 85251",228,4.13
891,uyEUL3Oskfa1fOYCksyM8A,Citizens Kitchen & Bar,NV,"3950 Las Vegas Blvd, The Strip, Las Vegas, NV 89119",234,2.86
892,cSA2pB43cv71ffdIvaEodA,Cafeteria on Thomas,AZ,"507 W Thomas Rd, Ste 4, Phoenix, AZ 85013",29,4.54
893,Kxp8cIMt3-vxwtCSsL9QKQ,Fat Choy,NV,"Eureka Casino, 595 E Sahara Ave, Eastside, Las Vegas, NV 89104",198,4.02
894,OFI8tngHQ3UWw-fCLmDv5Q,Barrel Grill & Modern Saloon,AZ,"15703 N 83rd Ave, Peoria, AZ 85382",42,3.66
895,83RLRT-MsvXQJrmIanqVYA,Spokes On Southern,AZ,"1470 E Southern Ave, Tempe, AZ 85282",88,3.75
896,4Y9-JiDz9EVR_-UkUv4dYg,Culinary Dropout,AZ,"5632 N 7th St, Phoenix, AZ 85014",135,3.43
897,828CmrhMEUwSzrvZAlJ_LA,Remiix,NV,"1801 E Tropicana Ave, Ste 2, Eastside, Las Vegas, NV 89119",24,4.26
898,5ALqZbLAonfCRZMY-X_MyQ,Mayo Clinic Hospital Cafeteria,AZ,"5777 E Mayo Blvd, Phoenix, AZ 85054",10,4.88
899,IWBqtGTuIxPOT486dzL4qQ,Chelsey's Kitchen,AZ,"Phoenix Sky Harbour Airport, Phoenix Sky Harbor Center, AZ 85034",3,3.0
900,VaVF4pTL1e7_xITNLhj8Ng,Diggity's,WI,"5441 High Crossing Blvd, High Crossing, Madison, WI 53718",4,4.0
901,shvwb7FSRbG8KQvIj4FIQQ,Which Wich,AZ,"7635 W Bell Rd, Ste 102, Peoria, AZ 85382",23,3.91
902,bVNXS0uMq3BKIrnLHTvpbg,Wildfire Sunset,NV,"1195 W Sunset Rd, Henderson, NV 89014",11,3.1
903,s9sTtT5tlqAMgR4gYvLogA,Chili's Grill & Bar,AZ,"3045 W Agua Fria Fwy, Phoenix, AZ 85027",7,3.0
904,Bw1X7qcWTUHvKJyUN7h94Q,Taps Signature Cuisine & Bar,AZ,"1010 Southern Ave, Mesa, AZ 85204",8,1.89
905,TgIJfXqEKE-JsD0QUoaC5Q,Spoke & Wheel,AZ,"8525 N Central Ave, Phoenix, AZ 85020",86,3.91
906,82yh4-ZTPaBaKFFgY5kuzA,Greens and Proteins,NV,"9809 W Flamingo Rd, Spring Valley, Las Vegas, NV 89147",157,3.99
907,heyprN6HwLYVWINXd2z3OQ,Biscuits Café,AZ,"19420 N 59th Ave, Glendale, AZ 85308",54,2.78
908,nUUYvBafHYH-O4Pht6lgsw,Salad and Go,AZ,"743 N Gilbert Rd, Gilbert, AZ 85234",80,4.51
909,6E2mv2pzea74sXCh0yz_oA,Bagels And Subs,NV,"4225 E Sahara Ave, Ste 6, Sunrise, Las Vegas, NV 89104",8,4.57
910,H8p9e4yYz464awT3P7b1mA,Heraea,NV,"4381 W Flamingo Rd, Las Vegas, NV 89103",25,3.26
911,6VsKUNttbfmkWwz3S3SX_g,Freddy's Frozen Custard and Steakburgers,AZ,"14029 W Waddell Rd, Surprise, AZ 85379",41,4.03
912,-O7Szp08dATVv71IuDt1bA,Times 3 Sports Grille,AZ,"6525 W Happy Valley Rd, Glendale, AZ 85310",30,3.79
913,R-WGYWUx3ZjdkNBbMnX4Ng,Veritas Bistro & Lounge,WI,"117 E Mifflin St, Capitol, Madison, WI 53703",7,2.25
914,aNuyJOFNrb-d71amzPpxlw,Twin Peaks,AZ,"2135 E. Camelback Rd., Phoenix, AZ 85016",62,3.21
915,UkZ5mAzll7d3Hw0UfeAJKQ,Pizza Ranch,WI,"660 S Grand Ave, Sun Prairie, WI 53590",18,2.38
916,RSTKhE2C2RaWTsEJ3ULvKw,Wild Side Grill,AZ,"7215 S Power Rd, Ste 107, Queen Creek, AZ 85142",39,3.18
917,leEhsPA6NKRZ0CAKdmJwWQ,Vic's,NV,"2450 Hampton Rd, Anthem, Henderson, NV 89052",46,3.81
918,MthnswWexrUtCzH3vS5YnQ,Hi Fi Kitchen & Cocktails,AZ,"4420 N Saddlebag Trl, Scottsdale, AZ 85251",105,2.56
919,MyLMfGJdJqCfWJcfXJkP4w,Little Texas Restaurant,AZ,"1328 E Florence Blvd, Casa Grande, AZ 85122",8,4.5
920,hP3hxJBx1GdCfF4RVhqbAg,Chipotle Mexican Grill,AZ,"9401 W Hanna Ln, Glendale, AZ 85305",16,4.08
921,uCZe5GLqTeadjTLlvWNF4w,Fountains Brunch,NV,"Bellagio Las Vegas, 3600 Las Vegas Blvd, The Strip, Las Vegas, NV 89109",3,4.33
922,FMlrPWRNuvPx_Af5VameQg,Centurian Club By American Express,NV,"6075 Spencer St, Southeast, Las Vegas, NV 89119",15,4.62
923,SGrwpoGhLrHrBLWDwOL6eg,Moonshine Whiskey Bar & Grill,AZ,"410 S Mill Ave, Tempe, AZ 85281",39,2.63
924,_3R0ELm45KHRb52rAilyOw,Pecan Grove Restaurant and Pie Co.,AZ,"4960 S Alma School Rd, Chandler, AZ 85248",51,2.24
925,lsF6bbPFM7USmiSIyOaCXA,Barrelhouse American Kitchen & Cocktails,AZ,"2050 N Alma School Rd, Ste 8, Chandler, AZ 85224",148,4.2
926,WjtJAtp19nA61b8LT9uLrA,Bink's Midtown,AZ,"2320 E Osborn Rd, Phoenix, AZ 85016",136,3.9
927,jiWAo2z_seY5pQwhzrJiYA,EVO,AZ,"4175 N Goldwater Blvd, Scottsdale, AZ 85251",175,4.17
928,itFwrNtjrQL5NPMYTeD44g,Park on Fremont,NV,"506 Fremont St, Downtown, Las Vegas, NV 89101",285,3.62
929,JQVAU-HWBnrBGpGB6OvFfg,Mesquite Grille,AZ,"10690 E Sheena Dr, Scottsdale, AZ 85255",17,3.86
930,ZHPRAv3k2q662Q8Qj6zByg,Chick-Fil-A,AZ,"5035 E Ray Rd, Phoenix, AZ 85044",14,4.18
931,RejTcczJRLYTnbmKihNpyA,The Western,AZ,"6830 E 5th Ave, Scottsdale, AZ 85251",37,3.8
932,sWvfFtgSQCALAE_yPYVaTA,Little Cleo's Seafood Legend,AZ,"5632 N 7th St, Ste 120, Phoenix, AZ 85014",82,4.45
933,tkEqWNNhKHXEHJbUJ6HZfg,Flora House Cafe,AZ,"6922 N 95th Ave, Ste 200, Glendale, AZ 85305",14,4.36
934,QWoHG5ttj3cLuSVJ6LnkPg,Frankie & Benny's,EDH,"South Gyle, South Gyle, Edinburgh",3,2.5
935,uXJbNkU6cKAooMWTWnl5aA,Body Food Kitchen,NV,"Summerlin, Las Vegas, NV 89128",8,5.0
936,4dB7kQ7qtTkW2v7DX38r_w,Dierks Bentley's Whiskey Row,AZ,"4420 N Saddlebag Trl, Ste 105, Scottsdale, AZ 85251",105,3.35
937,UBNdlfWjuskbf27V_IXnwg,Auntie Anne's,NV,"11011 W Charleston Blvd, South Summerlin, Las Vegas, NV 89135",8,2.4
938,SfVsLCVap7VlF3GLUI8PlQ,RBG Bar & Grill,AZ,"427 N 44th St, Phoenix, AZ 85008",3,4.67
939,3OB5gQqibKGTzx9R1w7wKQ,SkinnyFATS,NV,"6261 Dean Martin Dr, Las Vegas, NV 89118",394,4.26
940,Qmj5kB3b0yecXY2_arOWLQ,Tap Room At Hawks Landing,WI,"88 Hawks Landing Cir, Hawk's Landing, Madison, WI 53593",4,4.67
941,OlKX_FAE38BjfKsyjLQF5A,Burger Brothers,NV,"9111 Las Vegas Blvd S, Southeast, Las Vegas, NV 89123",34,3.41
